dataset,id1,id2,label,vmScore,nmScore
tv_and_film,infobox film||1220357||32787008-0||distributor,infobox_movie||74942||15967216-0||distributor,false,0.15361017531284576,0.03213502424842322
tv_and_film,infobox film||33200310||453105486-0||language,infobox film||33268830||453356118-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox film||23686792||303312154-0||starring,infobox film||23686815||303312509-0||starring,true,0.17718382013555792,0.3432314663514957
tv_and_film,infobox television episode||2298981||19504928-0||series_🔗_extractedLink0,infobox television episode||2353720||20042425-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television episode||19924824||247467071-0||series,infobox television episode||6921378||225653451-0||series,true,0.19267245137300035,0.03213502424842322
tv_and_film,infobox television episode||2353745||20042669-0||series_🔗_extractedLink0,infobox television episode||2550090||21935282-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television||42889357||610538168-0||num_seasons,infobox television||43455319||619548808-0||num_seasons,false,0.09827526832617497,0.26111661263372843
tv_and_film,infobox television episode||2564621||22063627-0||series,infobox television episode||7938693||15012116-0||series,true,0.08052067784818069,0.19911345831146038
tv_and_film,infobox actor||11972776||140913154-0||birth_place_🔗_extractedLink0,infobox actor||3213549||115161391-0||birth_place_🔗_extractedLink1,false,0.11409734906758007,0.03213502424842322
tv_and_film,infobox film||12601849||149064231-0||language,infobox film||2117473||101476368-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox film||15756106||191458760-0||language,infobox film||15898293||193321966-0||language,false,0.17421334679894088,0.0
tv_and_film,infobox television||47951220||683116933-0||num_seasons,infobox television||48469011||689191450-0||num_episodes,false,0.09827526832617497,0.0
tv_and_film,infobox television episode||22648160||287370548-0||episode list,infobox television episode||2794441||51650282-0||episode list,true,0.193626744700308,0.0
tv_and_film,infobox film||10387685||123895473-0||studio,infobox film||31876309||492849447-0||distributor,false,0.1644781781912018,0.0915783770030116
tv_and_film,infobox television||43226626||615776440-0||num_seasons,infobox television||44223498||631299724-0||num_seasons,false,0.09994436110248535,0.0
tv_and_film,infobox television episode||2353745||20042669-0||series_🔗_extractedLink0,infobox television episode||745093||20042339-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television episode||2564489||22062041-0||series_🔗_extractedLink0,infobox television episode||7957666||15013946-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox character||4744677||309088815-0||gender,infobox character||9734867||309089071-0||gender,false,0.2205544499668612,0.12854009699369287
tv_and_film,infobox television||44472395||634919000-0||num_series,infobox television||46618072||660977282-0||num_episodes,false,0.09827526832617497,0.09640507274526966
tv_and_film,infobox television||2916451||165921117-0||last_aired,infobox television||457814||48063048-0||last_aired,false,0.10289243381014976,0.0
tv_and_film,infobox television||1244298||38000392-0||language,infobox television||24661578||319393254-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox film||5603725||84994300-0||country,infobox_film||2133173||104229414-0||country,false,0.10472612202309538,0.0
tv_and_film,infobox film||22355639||282948619-0||country,infobox film||7426998||81243864-0||country,false,0.16059905437260785,0.0
tv_and_film,infobox film||1898116||48215298-0||language,infobox film||6935978||74988760-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox television episode||745093||20042339-0||series,infobox television episode||7938662||15013944-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox television||43425845||619040003-0||num_episodes,infobox television||46814775||664284070-0||num_episodes,false,0.2559601666686863,0.03213502424842322
tv_and_film,infobox television||42926109||611002691-0||num_seasons,infobox television||43820760||625497742-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox television||37925894||549155425-0||num_seasons,infobox television||40179281||567563103-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox actor||167967||128822177-0||death_place,infobox actor||4813232||220514547-0||death_place,false,0.1337907885604694,0.0
tv_and_film,infobox television||44034445||628409953-0||num_seasons,infobox television||48709710||693446881-0||num_episodes,false,0.09827526832617497,0.0
tv_and_film,infobox television||47617455||684609389-0||starring_🔗_extractedLink1,infobox television||47617455||684609389-0||starring_🔗_extractedLink2,false,0.43599385553034564,2.8780003401466856
tv_and_film,infobox tv channel||11526952||134904959-0||sister names_🔗_extractedLink3,infobox tv channel||2666887||62438563-0||sister names_🔗_extractedLink3,false,0.29286798225054467,0.9727809780167168
tv_and_film,infobox television episode||1738208||32218776-0||series,infobox television episode||2752848||32287381-0||series,true,0.08052067784818069,0.0
tv_and_film,infobox television||24477603||345750567-0||country,infobox television||26209318||344245736-0||country,false,0.12070421518586767,0.0
tv_and_film,infobox television episode||2298988||19505004-0||series_🔗_extractedLink0,infobox television episode||2564637||22063879-0||series_🔗_extractedLink0,true,0.16697843406303717,0.11265570209660392
tv_and_film,infobox actor||3240440||279438178-0||birth_place_🔗_extractedLink2,infobox actor||685922||105522776-0||birth_place_🔗_extractedLink1,false,0.11409734906758007,0.0
tv_and_film,infobox film||45360934||651056443-0||language,infobox film||49047062||698932464-0||language,false,0.1227000374663306,0.0
tv_and_film,infobox television||37490729||520523544-0||num_seasons,infobox television||39891564||563070659-0||num_seasons,false,0.14913320037897915,0.06963843198579821
tv_and_film,infobox television||32191128||435975348-0||language,infobox television||33447883||456158296-0||language,false,0.16860948409397594,0.03213502424842322
tv_and_film,infobox soap character||43662546||678823644-10||relatives_🔗_extractedLink1,infobox soap character||43662546||684872125-14||relatives_🔗_extractedLink0,false,0.7317065537373741,2.2973469716771318
tv_and_film,infobox film||19493420||241314197-0||director,infobox film||19494369||241327506-0||director,true,0.21814149485896425,0.2153712949227507
tv_and_film,infobox television||492211||40991709-0||distributor,infobox television||492226||45313102-0||distributor,false,0.31646134962276207,0.0
tv_and_film,infobox television episode||13489531||176352298-0||episode list,infobox television episode||22575283||286264342-0||episode list,true,0.193626744700308,0.0
tv_and_film,infobox television episode||3085276||27435632-0||series,infobox television episode||7957666||15013946-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox television episode||2298880||19503787-0||series_🔗_extractedLink0,infobox television episode||2550991||21943516-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television||1755865||119520488-0||network,infobox television||8164406||90692318-0||network,true,0.47821381579953903,0.3344770674851048
tv_and_film,infobox television||48339552||687196539-0||num_episodes,infobox television||48666395||692711924-0||num_episodes,false,0.1533897000304997,0.0
tv_and_film,infobox television||44257391||631808713-0||num_seasons,infobox television||48469011||689191450-0||num_episodes,false,0.09827526832617497,0.0
tv_and_film,infobox television episode||2298981||19504928-0||series,infobox television episode||7938703||15013948-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox television||40399379||570804665-0||num_seasons,infobox television||45596822||650174803-0||num_episodes,false,0.10004677132929798,0.0
tv_and_film,infobox television||34920815||479418075-0||num_seasons,infobox television||41296558||584973952-0||num_series,false,0.09994436110248535,0.0
tv_and_film,infobox television||38042480||530048321-0||num_seasons,infobox television||38878250||545988134-0||num_seasons,false,0.15048133996188626,0.0
tv_and_film,infobox television episode||13280513||228610128-0||series,infobox television episode||13821816||224620681-0||series,true,0.19267245137300035,0.0
tv_and_film,infobox television||45475321||661659532-0||num_episodes,infobox television||45525455||649120589-0||num_episodes,false,0.11696991401148715,0.03213502424842322
tv_and_film,infobox television||30299190||405793660-0||company_🔗_extractedLink0,infobox television||32608378||442603586-0||company_🔗_extractedLink0,false,0.3312362494937643,0.0
tv_and_film,infobox television episode||13821816||224620681-0||series,infobox television episode||4087806||228605916-0||series,true,0.19267245137300035,0.0
tv_and_film,infobox film||1614261||33434523-0||language,infobox film||5792914||61646091-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox television episode||2549945||21933667-0||series,infobox television episode||7938662||15013944-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox actor||1303154||134218348-0||death_place,infobox actor||694567||189163469-0||death_place,false,0.13866181663940466,0.0
tv_and_film,infobox film||38306394||534472203-0||screenplay,infobox film||38306394||534472203-0||story,true,0.43067655807339306,2.73471976905586
tv_and_film,infobox actor||3014883||104799593-0||birth_place_🔗_extractedLink0,infobox actor||639564||121135113-0||birth_place_🔗_extractedLink0,false,0.13751375846296685,0.0
tv_and_film,infobox television||43427422||620064134-0||num_seasons,infobox television||43595811||621802758-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox film||19492338||241298795-0||director_🔗_extractedLink0,infobox film||19602935||242931327-0||director_🔗_extractedLink0,true,0.2153712949227507,0.0
tv_and_film,infobox film||2117473||101476368-0||language,infobox film||5574010||198772841-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox film||18279525||223461880-0||language,infobox_film||4023052||98651027-0||language,false,0.1227000374663306,0.03213502424842322
tv_and_film,infobox television||44216570||631187107-0||num_seasons,infobox television||44419206||634115023-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox television||1328142||664862353-0||num_episodes,infobox television||43958486||637924650-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox film||19512594||354791599-0||language,infobox television||34589733||474791683-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox television||20469544||254865688-0||num_seasons,infobox television||42184375||599308487-0||num_episodes,false,0.10550219959535387,0.03213502424842322
tv_and_film,infobox film||4118310||94036249-0||country,infobox_film||3407587||48251115-0||country,false,0.1013328123881127,0.0
tv_and_film,infobox film||142837||124554267-0||language,infobox film||8078282||90731757-0||language,false,0.10709971834741946,0.06427004849684644
tv_and_film,infobox television episode||39830417||562408283-0||episode list,infobox television episode||39834096||562467634-0||episode list,true,0.19195872000656014,0.0
tv_and_film,infobox television||31369716||667559747-0||num_series,infobox television||49045390||698902091-0||num_episodes,false,0.09994436110248535,0.0
tv_and_film,infobox character||21045614||271207208-12||last,infobox character||21045614||271207208-12||last,false,1.150190483223688,1.640929567249
tv_and_film,infobox tv channel||25035987||325088065-0||owner,infobox tv channel||26628721||351012845-0||owner,false,0.43067655807339306,0.0
tv_and_film,infobox television||43215274||615689604-0||num_seasons,infobox television||43595811||621802758-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox television episode||2564489||22062041-0||series_🔗_extractedLink0,infobox television episode||7957683||15023975-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television episode||2550090||21935282-0||series,infobox television episode||882645||18607219-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox television||46272585||654243091-0||num_episodes,infobox television||46640131||661320881-0||num_episodes,false,0.49203076534459844,0.0
tv_and_film,infobox television||45412955||647320305-0||num_episodes,infobox television||47585932||677147823-0||num_episodes,false,0.05085793205280418,0.04918883927649381
tv_and_film,infobox television||23029449||293558005-0||language,infobox television||27450500||363761388-0||language,false,0.16860948409397594,0.06427004849684644
tv_and_film,infobox television||38440928||536871166-0||num_seasons,infobox television||39357869||554553654-0||num_seasons,false,0.13041029257459819,0.0
tv_and_film,infobox television||3212555||66200079-0||country,infobox television||3996824||38697103-0||country,false,0.1141840668355315,0.0
tv_and_film,infobox television||36442450||502465925-0||num_seasons,infobox television||38511352||538137640-0||num_seasons,false,0.09994436110248535,0.05582160777702454
tv_and_film,infobox television||40499953||572430311-0||num_seasons,infobox television||43226626||615776440-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox television||17996379||225079752-0||country,infobox television||24477603||345750567-0||country,false,0.12070421518586767,0.0
tv_and_film,infobox television episode||2311525||19634273-0||series,infobox television episode||2311534||19634378-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox actor||195158||94560969-0||imagesize,infobox actor||781005||83907667-0||imagesize,false,0.3053298208636356,0.03213502424842322
tv_and_film,infobox character||15083844||182552781-0||last_🔗_extractedLink0,infobox character||15083998||182554136-0||last_🔗_extractedLink0,true,0.2501250588299766,0.270839998046921
tv_and_film,infobox television episode||13489584||180003229-0||episode list,infobox television episode||22648160||287370548-0||episode list,true,0.193626744700308,0.0
tv_and_film,infobox television||1527386||20222352-0||last_aired,infobox television||3672181||88603633-0||last_aired,false,0.10289243381014976,0.0
tv_and_film,infobox television episode||2160093||18606921-0||series_🔗_extractedLink0,infobox television episode||3085276||27435632-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television||24934107||323474530-0||last_aired,infobox television||7803425||145717525-0||last_aired,false,0.10289243381014976,0.0
tv_and_film,infobox film||4118310||94036249-0||country,infobox_film||1632580||97870804-0||country,false,0.1013328123881127,0.0
tv_and_film,infobox television||44472395||634919000-0||num_series,infobox television||48709710||693446881-0||num_episodes,false,0.09827526832617497,0.0
tv_and_film,infobox television||32811146||445852331-0||network_🔗_extractedLink0,infobox television||34248303||468976583-0||distributor_🔗_extractedLink0,false,0.3432314663514957,0.3839174400131203
tv_and_film,infobox_movie||4729||15538619-0||based on_🔗_extractedLink1,infobox_movie||4730||19001112-0||based on_🔗_extractedLink1,false,0.36293653677705107,0.5758867916119903
tv_and_film,infobox character||15083864||182553018-0||last_🔗_extractedLink0,infobox character||6411659||103804337-0||last_🔗_extractedLink0,true,0.2501250588299766,0.270839998046921
tv_and_film,infobox television||44163281||630380077-0||num_seasons,infobox television||50283328||716665450-0||num_episodes,false,0.10306400368851545,0.0
tv_and_film,infobox television episode||2564590||22063252-0||series,infobox television episode||7933978||14974038-0||series,true,0.08052067784818069,0.0
tv_and_film,infobox television episode||2564426||22061294-0||series_🔗_extractedLink0,infobox television episode||7957683||15023975-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television episode||3085276||27435632-0||series,infobox television episode||7957683||15023975-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox television episode||2024429||15737530-0||series,infobox television episode||7938671||15737658-0||series,true,0.08052067784818069,0.19911345831146038
tv_and_film,infobox television||46656146||661562530-0||num_episodes,infobox television||48469011||689191450-0||num_episodes,false,0.09827526832617497,0.03213502424842322
tv_and_film,infobox television episode||10147981||116357732-0||series,infobox television episode||9985580||114213142-0||series,true,0.25278648958362393,0.0
tv_and_film,infobox television||41844524||593963004-0||num_seasons,infobox television||47279433||672132417-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox film||10952277||126685796-0||released,infobox_film||13198620||170870117-0||released,false,0.14814983672920318,0.03213502424842322
tv_and_film,infobox film||24166693||310922804-0||country,infobox film||24872588||322515350-0||country,false,0.11670431760145653,0.06427004849684644
tv_and_film,infobox television||47174895||670321993-0||num_episodes,infobox television||48469011||689191450-0||num_episodes,false,0.10550219959535387,0.06427004849684644
tv_and_film,infobox television episode||2024736||15737573-0||series_🔗_extractedLink0,infobox television episode||2441608||20895443-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox film||45095124||643005507-0||country,infobox film||50092817||714354577-0||country,false,0.11483516928897261,0.0
tv_and_film,infobox television episode||2024429||15737530-0||series,infobox television episode||2299083||19506027-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox television||30028||25899734-0||language,infobox_film||27008655||356915988-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox film||15042512||182107932-0||country,infobox film||20238056||252164480-0||country,false,0.10569878020470218,0.0
tv_and_film,infobox film||22547607||285851561-0||language,infobox film||4086317||57631567-0||language,false,0.10709971834741946,0.03213502424842322
tv_and_film,infobox actor||4347802||202218622-0||occupation,infobox actor||6709582||185612904-0||occupation,false,0.2601985054034523,0.0
tv_and_film,infobox television episode||2318475||19702954-0||series,infobox television episode||7938662||15013944-0||series,true,0.08052067784818069,0.0
tv_and_film,infobox television||43111864||614707130-0||num_seasons,infobox television||43617969||622174184-0||num_seasons,false,0.09827526832617497,0.09640507274526966
tv_and_film,infobox television episode||2564621||22063627-0||series,infobox television episode||7938703||15013948-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox film||1765978||47990425-0||country,infobox film||8630196||250099164-0||country,false,0.12489190222522219,0.0
tv_and_film,infobox television episode||7938671||15737658-0||series_🔗_extractedLink0,infobox television episode||903440||15737432-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television episode||7938703||15013948-0||series,infobox television episode||903431||15737543-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox character||45668707||656394167-11||first,infobox character||45668707||656394167-11||first,true,0.1442847926987864,2.5749613507721794
tv_and_film,infobox television||12214386||145782146-0||num_seasons,infobox television||1548347||64025312-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox film||11143271||129627455-0||language,infobox_film||13631679||163113619-0||language,false,0.18447544127155924,0.0
tv_and_film,infobox film||12601849||149064231-0||language,infobox_film||2243660||69659611-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox television episode||882645||18607219-0||series_🔗_extractedLink0,infobox television episode||903421||15737323-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox actor||145320||183601998-0||birth_place,infobox actor||154224||96149402-0||death_place,false,0.21511751780557328,0.09640507274526966
tv_and_film,infobox film||42163310||598973398-0||distributor_🔗_extractedLink3,infobox film||44089815||631271548-0||distributor_🔗_extractedLink0,false,0.14838615646879058,0.03213502424842322
tv_and_film,infobox_film||903383||54248250-0||studio_🔗_extractedLink1,infobox_movie||525314||13038334-0||studio_🔗_extractedLink1,false,0.23386922432926144,0.0
tv_and_film,infobox television episode||7933978||14974038-0||series,infobox television episode||7938662||15013944-0||series,true,0.08052067784818069,0.0
tv_and_film,infobox television episode||8898049||228525381-0||series,infobox television episode||9808954||223161959-0||series,false,0.19267245137300035,0.0
tv_and_film,infobox television episode||2353698||20042175-0||series,infobox television episode||882909||15737411-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox film||12256912||144716595-0||country,infobox film||8118414||90074928-0||country,false,0.1967368268478325,0.0
tv_and_film,infobox television episode||2564489||22062041-0||series_🔗_extractedLink0,infobox television episode||7957691||15023882-0||series_🔗_extractedLink0,true,0.16697843406303717,0.08052067784818069
tv_and_film,infobox television||41923028||595179196-0||num_seasons,infobox television||41944579||595487434-0||num_seasons,false,0.09994436110248535,0.0
tv_and_film,infobox film||15348996||185930765-0||language,infobox television||4444534||162220348-0||language,false,0.10709971834741946,0.0
tv_and_film,infobox television||30017130||401919950-0||num_seasons,infobox television||43982713||627605358-0||num_seasons,false,0.09827526832617497,0.0
tv_and_film,infobox television episode||2353741||20042573-0||series,infobox television episode||7938662||15013944-0||series,true,0.08052067784818069,0.16697843406303717
tv_and_film,infobox actor||2534706||123566550-0||birth_place,infobox actor||988720||65314832-0||birth_place,false,0.13426930041067167,0.0
tv_and_film,infobox film||24828637||321986029-0||country,infobox film||27381669||362791865-0||country,false,0.11483516928897261,0.0
tv_and_film,infobox television episode||22648096||287369555-0||episode list,infobox television episode||894189||180025164-0||episode list,true,0.193626744700308,0.0
tv_and_film,infobox actor||11973791||145847448-0||occupation,infobox actor||26458763||348331694-0||occupation,false,0.11123334750252493,0.0
tv_and_film,infobox television episode||4101330||223964972-0||series,infobox television episode||9137566||221460953-0||series,false,0.19267245137300035,0.0
tv_and_film,infobox television episode||16896099||221225308-0||series,infobox television episode||7173422||221558159-0||series,true,0.19267245137300035,0.0
tv_and_film,infobox film||19505788||241497842-0||director_🔗_extractedLink0,infobox film||19511373||241589703-0||director_🔗_extractedLink0,true,0.2153712949227507,0.0
tv_and_film,infobox television episode||13489584||180003229-0||episode list,infobox television episode||22648096||287369555-0||episode list,true,0.193626744700308,0.0
tv_and_film,infobox television||46639340||661308259-0||num_episodes,infobox television||46656146||661562530-0||num_episodes,false,0.13041029257459819,0.06427004849684644
