dataset,id1,id2,label,vmScore,nmScore
education,infobox school||8775401||353203373-0||accreditation,infobox school||8855909||350248236-0||accreditation,false,0.2724412306336661,0.0
education,infobox book||10697740||123181323-0||country,infobox book||19278419||123181871-0||country,true,0.11758525065170825,0.4191874230098224
education,infobox book||10415963||119646251-0||genre,infobox book||19278419||123181871-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox school||6616129||347120828-0||accreditation,infobox school||6684878||348807837-0||accreditation,false,0.24519405494277097,0.0
education,infobox book||1505560||57138751-0||genre,infobox book||19278419||123181871-0||genre,false,0.15195654869402453,0.16342444856010951
education,infobox school||2923949||50252840-0||country,infobox school||986754||214786159-0||country,false,0.12302506643726109,0.0
education,infobox school||11279459||285765042-0||accreditation,infobox school||11492427||285298676-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||2151717||304345096-0||accreditation,infobox school||6904790||354953366-0||accreditation,false,0.2822054255131724,0.0
education,infobox school||11491772||285277442-0||accreditation,infobox secondary school||2896119||100216743-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||3440867||283977561-0||accreditation,infobox_university||11059130||159456276-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||11145292||283644191-0||grades,infobox school||11161262||283661591-0||grades,false,0.16802465304016148,0.14035523135082503
education,infobox book||4081||55457828-0||genre,infobox book||71480||47583245-0||genre,false,0.15195654869402453,0.0
education,infobox secondary school||11512058||177645590-0||accreditation,infobox secondary school||11520557||177643169-0||accreditation,false,0.17959642001313286,0.03508880783770626
education,infobox school||12677828||276833151-0||accreditation,infobox school||3433237||293925046-0||accreditation,false,0.23393457153304148,0.0
education,infobox school||11289931||285859044-0||accreditation,infobox school||3947661||283638837-0||accreditation,false,0.29567851701289527,0.0
education,infobox school||6644076||354758652-0||accreditation,infobox school||6904324||354749324-0||accreditation,false,0.2822054255131724,0.0
education,infobox book||1505560||57138751-0||genre_🔗_extractedLink0,infobox book||916002||56807455-0||genre_🔗_extractedLink0,true,0.16342444856010951,0.15195654869402453
education,infobox school||11161408||283815114-0||accreditation,infobox school||11346354||283860160-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||27716643||368117357-0||country,infobox school||27716904||368123947-0||country,true,0.14380375573155466,0.0
education,infobox school||34377322||471325672-0||enrollment_as_of,infobox school||34476468||472906493-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox school||11108510||280860126-0||accreditation,infobox secondary school||11512453||177691634-0||accreditation,false,0.17959642001313286,0.0
education,infobox university||44337805||632952995-0||chancellor,infobox university||45314572||645784044-0||chancellor,false,0.5456805377822072,0.0
education,infobox school||11161408||283815114-0||accreditation,infobox secondary school||8404447||96718695-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||71479||47583457-0||genre_🔗_extractedLink0,infobox book||71480||47583245-0||genre_🔗_extractedLink0,true,0.16342444856010951,0.15195654869402453
education,infobox school||11278700||276030465-0||accreditation,infobox secondary school||11293810||193500099-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||11296266||289724949-0||accreditation,infobox school||11340585||290006660-0||accreditation,false,0.3134985804361461,0.0
education,infobox book||10697334||123177462-0||genre,infobox book||19278419||123181871-0||genre,true,0.15195654869402453,0.3848161249675061
education,infobox book||15894908||200603279-0||genre_🔗_extractedLink0,infobox book||8520267||246196676-0||genre_🔗_extractedLink0,true,0.22225166223054682,0.1572932473495469
education,infobox university||8141613||108733535-0||country,infobox_university||910283||37949326-0||country,false,0.12302506643726109,0.0
education,infobox school||11509405||286648102-0||accreditation,infobox secondary school||11509981||176761327-0||accreditation,false,0.17959642001313286,0.03508880783770626
education,infobox secondary school||10403385||119491348-0||country,infobox secondary school||10434493||119914846-0||country,false,0.1856649268403572,0.0
education,infobox school||24072509||309373706-0||enrollment_as_of,infobox school||27301119||361205796-0||enrollment_as_of,false,0.1498191277289286,0.0
education,infobox secondary school||10627470||124488172-0||accreditation,infobox secondary school||11632690||238058201-0||accreditation,false,0.19657524942412669,0.07017761567541252
education,infobox school||11947685||291688933-0||accreditation,infobox school||666651||291630120-0||accreditation,false,0.22059179387632186,0.0
education,infobox school||34313959||470206559-0||enrollment_as_of,infobox school||34719494||476595126-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox school||11521966||295950098-0||country,infobox school||4772613||284415309-0||country,false,0.12845219657708284,0.0
education,infobox school||23771723||304625733-0||enrollment_as_of,infobox school||4884695||276602954-0||enrollment_as_of,false,0.14544057663744664,0.0
education,infobox school||11520015||286559606-0||accreditation,infobox secondary school||9797286||177652455-0||accreditation,false,0.17959642001313286,0.0
education,infobox school||11511953||149666220-0||accreditation,infobox school||11520015||286559606-0||accreditation,false,0.17959642001313286,0.0
education,infobox book||18237768||222983629-4||language,infobox book||18237768||222983629-4||language,false,0.1381649007705521,1.8509842142134527
education,infobox school||2549364||280943934-0||accreditation,infobox school||4906053||283914403-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||11059425||281075478-0||accreditation,infobox school||11345956||283856419-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||15372940||189203807-0||country,infobox book||6723828||189207554-0||country,true,0.30102999566398114,0.0
education,infobox book||58901||43506282-0||country,infobox book||67838||42909211-0||country,false,0.1519289564552069,0.0
education,infobox secondary school||11508471||177485449-0||accreditation,infobox secondary school||11512453||177691634-0||accreditation,false,0.17959642001313286,0.0
education,infobox school||27716904||368123947-0||country,infobox school||7746874||258220382-0||country,false,0.14380375573155466,0.0
education,infobox school||11175350||281564102-0||accreditation,infobox school||11290009||285706676-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||1685136||282775839-0||accreditation,infobox secondary school||11508095||177653515-0||accreditation,false,0.17959642001313286,0.0
education,infobox book||19772135||245189405-0||pub_date,infobox university||24013114||308438959-0||established,false,0.2506336942521211,0.0
education,infobox book||19278419||123181871-0||genre,infobox book||44449||72487511-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox book||10416018||119647190-0||genre,infobox book||10697284||123176981-0||genre,true,0.15195654869402453,0.38481612496750617
education,infobox school||27598104||34392539-0||accreditation,infobox secondary school||9784578||111767151-0||accreditation,false,0.22059179387632186,0.0
education,infobox school||11120943||286561615-0||accreditation,infobox secondary school||11512453||177691634-0||accreditation,false,0.17959642001313286,0.0
education,infobox school||3433237||293925046-0||accreditation,infobox school||3658722||219542429-0||accreditation,false,0.23393457153304148,0.0
education,infobox school||11961017||291681846-0||accreditation,infobox school||8813674||99211797-0||accreditation,false,0.22059179387632186,0.0
education,infobox school||10003936||170819573-0||accreditation,infobox school||11888814||291735092-0||accreditation,false,0.22059179387632186,0.0
education,infobox book||34430017||574843880-0||media_type,infobox book||35988689||495227899-0||media_type,false,0.16565927220095653,0.0
education,infobox school||11108510||280860126-0||accreditation,infobox school||11243397||194669705-0||accreditation,false,0.17959642001313286,0.0
education,infobox secondary school||9682050||110496887-0||country,infobox_university||1000690||164582915-0||country,false,0.11473390734881975,0.0
education,infobox school||18293608||223943390-0||type,infobox secondary school||18534479||227127949-0||type,false,0.15587041154369186,0.0
education,infobox book||4097091||39923494-0||language,infobox book||6530744||70354986-0||language,false,0.1381649007705521,0.055216373738846664
education,infobox book||10697740||123181323-0||genre_🔗_extractedLink0,infobox book||19278419||123181871-0||genre_🔗_extractedLink0,true,0.16342444856010951,0.3733482251014211
education,infobox university||3043386||182713905-0||type,infobox university||5115698||136985212-0||type,false,0.14607245203519723,0.0
education,infobox school||11276916||285687892-0||accreditation,infobox school||11358182||283573513-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||10411399||280853217-0||accreditation,infobox secondary school||11520322||177758905-0||accreditation,false,0.17959642001313286,0.0
education,infobox book||1474751||154181649-0||pages,infobox book||5768015||154176141-0||pages,false,0.2851675587695453,0.0
education,infobox school||11159989||283646196-0||accreditation,infobox school||11492427||285298676-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||11706294||137379654-0||type,infobox secondary school||3423819||161436213-0||type,false,0.2641897076508296,0.0
education,infobox school||11290009||285706676-0||accreditation,infobox school||11347223||283858098-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||2859554||217758129-0||schooltype,infobox secondary school||8620573||96855969-0||type,false,0.23393457153304148,0.0
education,infobox book||10697578||123179668-0||genre,infobox book||71480||47583245-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox school||36931834||510998773-4||enrollment_as_of,infobox school||36931834||510998773-4||enrollment_as_of,true,0.21033631078350845,2.841345243134034
education,infobox book||10697525||123179126-0||genre,infobox book||4472851||123180666-0||genre,true,0.15195654869402453,0.38481612496750617
education,infobox book||35825142||527303227-0||media_type,infobox book||37743481||576817543-0||media_type,false,0.16565927220095653,0.0
education,infobox school||11345956||283856419-0||accreditation,infobox school||12269793||145146231-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||215316||77313262-0||genre,infobox book||4082||55457780-0||genre,false,0.15195654869402453,0.07017761567541252
education,infobox school||8442559||284270609-0||accreditation,infobox secondary school||8095788||279472934-0||accreditation,false,0.24339171623029562,0.0
education,infobox school||17727956||232238330-0||type,infobox school||9474961||270668531-0||type,false,0.15587041154369186,0.0
education,infobox school||11347223||283858098-0||accreditation,infobox school||3763008||283781097-0||accreditation,false,0.15139372431410883,0.03508880783770626
education,infobox book||1505560||57138751-0||genre,infobox book||68870||47584129-0||genre,false,0.15195654869402453,0.16342444856010951
education,infobox school||11158569||283774868-0||accreditation,infobox secondary school||11279359||193540398-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||10697334||123177462-0||genre,infobox book||1092478||55376559-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox school||11278700||276030465-0||grades,infobox school||11854439||286156872-0||grades,false,0.16802465304016148,0.14035523135082503
education,infobox secondary school||12508710||225292851-0||type,infobox secondary school||18534479||227127949-0||type,false,0.15587041154369186,0.0
education,infobox book||16781602||205612238-0||genre_🔗_extractedLink0,infobox book||17464794||212945727-0||genre_🔗_extractedLink0,true,0.23157259506296873,0.0
education,infobox school||8822911||333366201-0||accreditation,infobox school||8857981||333621458-0||accreditation,false,0.4106981883341638,0.0
education,infobox school||11059425||281075478-0||accreditation,infobox secondary school||8404447||96718695-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||37683894||523786133-0||media_type,infobox book||40771525||576800657-0||media_type,true,0.16565927220095653,0.0
education,infobox school||3440867||283977561-0||accreditation,infobox university||11503612||213401342-0||accreditation,false,0.15139372431410883,0.03508880783770626
education,infobox book||10697334||123177462-0||genre,infobox book||10697578||123179668-0||genre,true,0.15195654869402453,0.3848161249675061
education,infobox school||11294153||225538506-0||accreditation,infobox_university||11059130||159456276-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||7038786||175093521-0||type,infobox secondary school||4425279||54707215-0||type,true,0.4198575825795424,0.0
education,infobox scientist||38309941||569605474-0||employer,infobox scientist||38309941||569605474-0||occupation_🔗_extractedLink0,false,0.43067655807339306,2.492485403509295
education,infobox school||4884695||276602954-0||enrollment_as_of,infobox university||11503612||213401342-0||enrollment_as_of,false,0.14544057663744664,0.0
education,infobox book||1036256||62609949-2||genre,infobox book||4118548||40173184-0||genre,false,0.18158874989873744,0.0
education,infobox book||4081||55457828-0||genre,infobox book||71479||47583457-0||genre,false,0.15195654869402453,0.0
education,infobox book||3608533||52256286-0||media_type,infobox book||530285||56333988-0||media_type,false,0.07097800792342554,0.0
education,infobox school||11296266||289724949-0||accreditation,infobox school||11343180||227112244-0||accreditation,false,0.3134985804361461,0.24465054211822598
education,infobox book||10697619||123180162-0||genre,infobox book||68863||47583658-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox school||11059425||281075478-0||accreditation,infobox school||11346477||283835285-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||10416018||119647190-0||genre,infobox book||1505560||57138751-0||genre,false,0.15195654869402453,0.16342444856010951
education,infobox university||3372715||67373400-0||campus,infobox_university||674234||79372991-0||campus,false,0.1962944885985548,0.0
education,infobox secondary school||7635708||83898746-0||upper_age,infobox uk school||9035284||126481022-0||upper_age,false,0.1731719670414805,0.03508880783770626
education,infobox school||11242375||282782017-0||accreditation,infobox secondary school||9797286||177652455-0||accreditation,false,0.17959642001313286,0.0
education,infobox university||72599||54560887-0||type,infobox university||961817||71041418-0||type,false,0.14607245203519723,0.0
education,infobox book||1044528||69132116-0||language,infobox book||1443090||57106750-0||language,false,0.1381649007705521,0.055216373738846664
education,infobox school||11145292||283644191-0||accreditation,infobox school||11345683||283976667-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||1935756||79394409-0||language,infobox book||3071038||91405402-0||language,false,0.1381649007705521,0.0
education,infobox book||12717950||210937844-0||caption,infobox book||5453139||59087600-0||caption,false,0.18165138450001111,0.0
education,infobox school||11276916||285687892-0||accreditation,infobox school||11491772||285277442-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||25228189||443638378-0||state,infobox school||25276997||363359835-0||state,false,0.3344770674851048,0.08858738199270799
education,infobox book||44449||72487511-0||genre_🔗_extractedLink0,infobox book||58622||47519096-0||genre_🔗_extractedLink0,true,0.16342444856010951,0.29755578217527623
education,infobox school||10116511||280850657-0||accreditation,infobox school||11243397||194669705-0||accreditation,false,0.17959642001313286,0.0
education,infobox school||11888814||291735092-0||accreditation,infobox school||11963427||291694086-0||accreditation,false,0.22059179387632186,0.0
education,infobox book||1036256||62609949-2||genre,infobox book||8543436||95694285-0||genre,false,0.18158874989873744,0.0
education,infobox school||2306618||283591035-0||accreditation,infobox school||4906053||283914403-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||11159989||283646196-0||accreditation,infobox school||11161408||283815114-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||22376662||283281090-0||country,infobox book||26906776||362292810-0||country,false,0.11684014861750064,0.0
education,infobox school||11175350||281564102-0||accreditation,infobox school||11276916||285687892-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||3440867||283977561-0||accreditation,infobox secondary school||11293810||193500099-0||accreditation,true,0.15139372431410883,0.0
education,infobox school||6662159||105726265-0||accreditation,infobox secondary school||8855854||253927623-0||accreditation,false,0.2724412306336661,0.0
education,infobox book||45908||67481378-0||genre,infobox book||58665||47583831-0||genre,false,0.15195654869402453,0.0
education,infobox school||8455189||353577500-0||type,infobox school||8474589||333602311-0||type,false,0.22143520373721753,0.0
education,infobox book||1221489||225564467-0||language,infobox book||1935756||79394409-0||language,false,0.1381649007705521,0.0
education,infobox school||11347054||283849488-0||accreditation,infobox school||4187656||283910075-0||accreditation,false,0.15139372431410883,0.07017761567541252
education,infobox school||11145292||283644191-0||accreditation,infobox secondary school||11293810||193500099-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||4081||55457828-0||genre_🔗_extractedLink0,infobox book||68870||47584129-0||genre_🔗_extractedLink0,false,0.16342444856010951,0.0
education,infobox school||11509405||286648102-0||accreditation,infobox secondary school||9797286||177652455-0||accreditation,false,0.17959642001313286,0.0
education,infobox university||363553||39433718-0||country,infobox_university||1811002||91608909-0||country,false,0.12017372313437259,0.0
education,infobox book||202758||499685344-0||media_type,infobox book||41746070||592429702-0||media_type,true,0.16565927220095653,0.0
education,infobox school||11159989||283646196-0||accreditation,infobox school||11345956||283856419-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||11347223||283858098-0||accreditation,infobox secondary school||11279359||193540398-0||accreditation,false,0.15139372431410883,0.10526642351311877
education,infobox school||27211251||359950481-0||enrollment_as_of,infobox school||27538139||365000996-0||enrollment_as_of,false,0.1498191277289286,0.10398740923017374
education,infobox school||3983267||291155810-0||accreditation,infobox secondary school||3994985||136213401-0||accreditation,false,0.2961233557727666,0.0
education,infobox book||34069432||627667644-0||preceded_by_🔗_extractedLink0,infobox book||34285997||627666983-0||followed_by_🔗_extractedLink0,false,0.43067655807339306,0.43067655807339306
education,infobox book||4081||55457828-0||genre_🔗_extractedLink0,infobox book||71480||47583245-0||genre_🔗_extractedLink0,false,0.16342444856010951,0.0
education,infobox school||34377322||471325672-0||enrollment_as_of,infobox school||34719494||476595126-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox school||23495877||300358411-0||type_🔗_extractedLink0,infobox school||23519990||300735651-0||type_🔗_extractedLink0,false,0.1777188008456465,0.0
education,infobox book||17464794||212945727-0||genre_🔗_extractedLink0,infobox book||8497022||135392812-0||genre_🔗_extractedLink0,true,0.23157259506296873,0.0
education,infobox school||11961017||291681846-0||accreditation,infobox school||11961451||291666072-0||accreditation,false,0.22059179387632186,0.0
education,infobox school||34377322||471325672-0||enrollment_as_of,infobox secondary school||4957790||233348530-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox school||4906053||283914403-0||accreditation,infobox secondary school||11347320||238914866-0||accreditation,false,0.29567851701289527,0.0
education,infobox school||23046250||293748917-0||country,infobox school||25227197||351541632-0||country,false,0.15021115687136197,0.14035523135082503
education,infobox school||11520144||286649336-0||accreditation,infobox secondary school||11520557||177643169-0||accreditation,false,0.17959642001313286,0.07017761567541252
education,infobox school||11278700||276030465-0||accreditation,infobox school||4187656||283910075-0||accreditation,false,0.15139372431410883,0.03508880783770626
education,infobox book||5621134||59401094-0||genre,infobox book||71479||47583457-0||genre,false,0.15195654869402453,0.16342444856010951
education,infobox book||35988689||495227899-0||media_type,infobox book||37693329||523954126-0||media_type,true,0.16565927220095653,0.0
education,infobox school||34455176||472587744-0||enrollment_as_of,infobox secondary school||4957790||233348530-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox school||34394422||471623937-0||enrollment_as_of,infobox school||34406208||471822725-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox school||34377322||471325672-0||enrollment_as_of,infobox school||34405057||471801919-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox book||10697740||123181323-0||genre,infobox book||71480||47583245-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox school||1730056||344647007-0||accreditation,infobox school||8857542||333598986-0||accreditation,false,0.46707764187991896,0.0
education,infobox school||34405057||471801919-0||enrollment_as_of,infobox school||34453677||472563034-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox book||11251507||242868046-0||caption,infobox book||12861063||208883184-0||caption,false,0.18165138450001111,0.0
education,infobox school||11145292||283644191-0||accreditation,infobox secondary school||2896119||100216743-0||accreditation,false,0.15139372431410883,0.03508880783770626
education,infobox school||11158569||283774868-0||accreditation,infobox school||11290009||285706676-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||1092478||55376559-0||genre_🔗_extractedLink0,infobox book||71480||47583245-0||genre_🔗_extractedLink0,true,0.16342444856010951,0.15195654869402453
education,infobox book||1092478||55376559-0||genre,infobox book||44449||72487511-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox school||2151717||304345096-0||accreditation,infobox school||6644679||354784949-0||accreditation,false,0.2822054255131724,0.0
education,infobox school||11161408||283815114-0||accreditation,infobox school||11277792||285653492-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||10697525||123179126-0||genre,infobox book||215316||77313262-0||genre,true,0.15195654869402453,0.03508880783770626
education,infobox school||11630982||284254967-0||accreditation,infobox school||11666496||286132838-0||accreditation,false,0.19657524942412669,0.0
education,infobox school||2306618||283591035-0||accreditation,infobox secondary school||3423084||70983699-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||11520015||286559606-0||accreditation,infobox school||1685136||282775839-0||accreditation,false,0.17959642001313286,0.0
education,infobox school||10116511||280850657-0||accreditation,infobox secondary school||11520557||177643169-0||accreditation,false,0.17959642001313286,0.03508880783770626
education,infobox school||33775658||461091357-0||enrollment_as_of,infobox school||34406208||471822725-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox school||34473845||472866644-0||enrollment_as_of,infobox secondary school||4957790||233348530-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox book||58622||47519096-0||genre_🔗_extractedLink0,infobox book||58665||47583831-0||genre_🔗_extractedLink0,true,0.16342444856010951,0.29755578217527623
education,infobox school||11277792||285653492-0||accreditation,infobox school||11346354||283860160-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||16781602||205612238-0||genre_🔗_extractedLink0,infobox book||3598678||269332241-0||genre_🔗_extractedLink3,true,0.23157259506296873,0.03508880783770626
education,infobox book||10416018||119647190-0||genre,infobox book||58665||47583831-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox book||14440432||173997270-0||caption,infobox book||249452||445840595-0||caption,false,0.18165138450001111,0.0
education,infobox book||1505560||57138751-0||genre,infobox book||4082||55457780-0||genre,false,0.15195654869402453,0.16342444856010951
education,infobox school||34405057||471801919-0||enrollment_as_of,infobox school||34406208||471822725-0||enrollment_as_of,false,0.14676409402267915,0.0
education,infobox book||10697619||123180162-0||genre_🔗_extractedLink0,infobox book||4472851||123180666-0||genre_🔗_extractedLink0,true,0.16342444856010951,0.3733482251014211
education,infobox book||10697525||123179126-0||genre,infobox book||68871||47583090-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox school||26393515||354809567-0||enrollment_as_of,infobox school||34405530||471810272-0||enrollment_as_of,false,0.16007048812550864,0.0
education,infobox school||11145292||283644191-0||grades,infobox school||11358680||283569257-0||grades,false,0.16802465304016148,0.07017761567541252
education,infobox school||11346147||283845627-0||accreditation,infobox school||4187656||283910075-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||2505310||527376800-0||media_type,infobox book||35988689||495227899-0||media_type,false,0.16565927220095653,0.0
education,infobox uk school||13156061||156484803-0||lea,infobox uk school||13855859||166272692-0||lea,true,0.38992987368892107,0.0
education,infobox school||11158569||283774868-0||accreditation,infobox school||11175350||281564102-0||accreditation,false,0.15139372431410883,0.0
education,infobox book||10697284||123176981-0||genre_🔗_extractedLink0,infobox book||10697525||123179126-0||genre_🔗_extractedLink0,true,0.16342444856010951,0.3733482251014212
education,infobox book||44449||72487511-0||genre,infobox book||71480||47583245-0||genre,true,0.15195654869402453,0.16342444856010951
education,infobox book||10415963||119646251-0||genre,infobox book||215316||77313262-0||genre,true,0.15195654869402453,0.0
education,infobox book||1092478||55376559-0||genre,infobox book||4081||55457828-0||genre,false,0.15195654869402453,0.0
education,infobox school||4949773||350409977-0||accreditation,infobox school||9073585||353196603-0||accreditation,false,0.3142094674165383,0.0
education,infobox book||8835489||99498908-0||genre,infobox book||8873629||100034531-0||genre,false,0.36914254014211806,0.0
education,infobox book||4081||55457828-0||genre_🔗_extractedLink0,infobox book||68857||47519287-0||genre_🔗_extractedLink0,false,0.16342444856010951,0.0
education,infobox book||37807928||598616232-0||media_type,infobox book||533770||687526178-0||media_type,false,0.16565927220095653,0.0
education,infobox book||18237768||222983629-4||series,infobox book||18237768||222983629-4||series,false,0.24465054211822598,1.8509842142134527
education,infobox school||11706294||137379654-0||type,infobox school||8807104||99121948-0||type,false,0.2641897076508296,0.0
education,infobox book||1560109||48148846-0||language,infobox book||61034498||173433416-0||language,false,0.1381649007705521,0.0
education,infobox school||12532641||274695867-0||accreditation,infobox_university||5169848||119659596-0||accreditation,false,0.23393457153304148,0.0
education,infobox school||6616129||347120828-0||accreditation,infobox school||6685442||349078979-0||accreditation,false,0.24519405494277097,0.0
education,infobox school||11277632||285484371-0||accreditation,infobox school||11279459||285765042-0||accreditation,false,0.15139372431410883,0.0
education,infobox school||11508298||286678185-0||accreditation,infobox school||1685136||282775839-0||accreditation,false,0.17959642001313286,0.0
education,infobox school||12682586||293536722-0||accreditation,infobox school||3433237||293925046-0||accreditation,false,0.23393457153304148,0.21053284702623756
education,infobox university||396850||47048172-0||country,infobox_university||2653359||74646672-0||country,false,0.12017372313437259,0.0
education,infobox school||11108256||280745687-0||accreditation,infobox school||11120943||286561615-0||accreditation,false,0.17959642001313286,0.10526642351311877
education,infobox school||12677828||276833151-0||accreditation,infobox school||12682586||293536722-0||accreditation,false,0.23393457153304148,0.0
education,infobox school||11176649||279245913-0||country,infobox school||8660656||301074490-0||country,false,0.12845219657708284,0.0
education,infobox book||10697619||123180162-0||genre,infobox book||44449||72487511-0||genre,true,0.15195654869402453,0.16342444856010951
